,"ID","Sex","DG_control","DG_given","UG_control","UG_offer","UG_120offer","UG_MAO","DG_UG_knowledge","DG_UG_knowledge_where","age","family_situation","economic_situation","own.face_attractive","own.body_attractive","own.behav_attractive","Self.perceived.attractiveness","romantic.part_life","sexual.part_life","romantic.part_year","sexual.part_year","extrov","critic_reversed","depend","anxio_reversed","open","reserved_reversed","sympat","disorg_reversed","calm","convent_reversed","Extraversion","Agreeableness","Conscientiousness","Neuroticism","Openness","order_attractiveness","priming","altruism_score"
"16",307,1,"získá zbylých 100 žetonů",140,"pokud nabídku přijme, dostane 100 žetonů a Hráč 1 si ponechá 300 žetonů; pokud odmítne, ani jeden nedostane nic",160,1,90,1,"obe v tandemu - online dotaznik/experiment",21,4,4,3,2,2,7,0,1,0,0,3,6,4,7,5,3,6,2,6,5,3,6,3,6.5,5,"F71;F73;F68;F35;F70;F66;F20;F69;F67;F42;F65;F37;F40;F76;F36;F07;F04;F68;F64;F75;",1,-1.00666217277159
"17",308,1,"získá zbylých 100 žetonů",200,"pokud nabídku přijme, dostane 100 žetonů a Hráč 1 si ponechá 300 žetonů; pokud odmítne, ani jeden nedostane nic",200,1,200,0,,18,4,4,4,4,4,12,3,2,1,1,4,3,7,7,6,5,6,3,7,6,4.5,4.5,5,7,6,"F76;F75;F64;F20;F70;F73;F37;F07;F42;F68;F67;F04;F40;F35;F66;F65;F71;F36;F68;F69;",1,0.552925943281271
"18",309,1,"získá zbylých 100 žetonů",200,"pokud nabídku přijme, dostane 100 žetonů a Hráč 1 si ponechá 300 žetonů; pokud odmítne, ani jeden nedostane nic",100,1,150,1,"S hrou č.1 - praktické dělení zisku ze zakázky dle poměru práce, s hrou č.2 - veřejné soutěže pro zakázky atp.",33,5,0,4,4,5,13,7,11,1,2,7,3,3,3,7,4,7,2,2,7,5.5,5,2.5,2.5,7,"F76;F67;F68;F70;F36;F20;F07;F40;F71;F04;F68;F69;F66;F42;F37;F64;F65;F35;F75;F73;",1,-1.37746861621788
"19",311,1,"získá zbylých 100 žetonů",0,"pokud nabídku přijme, dostane 100 žetonů a Hráč 1 si ponechá 300 žetonů; pokud odmítne, ani jeden nedostane nic",200,0,199,1,"Prednaska",22,0,2,1,1,0,2,1,0,0,0,3,1,4,6,6,6,6,1,1,6,4.5,3.5,2.5,3.5,6,"F70;F36;F75;F40;F67;F73;F20;F69;F35;F07;F68;F65;F68;F76;F42;F71;F04;F37;F66;F64;",1,-2.07184169756271
"20",312,1,"získá zbylých 100 žetonů",227,"pokud nabídku přijme, dostane 100 žetonů a Hráč 1 si ponechá 300 žetonů; pokud odmítne, ani jeden nedostane nic",165,1,134,1,"pouze teoreticky v rámci teorie her",36,3,5,1,3,2,6,5,1,1,1,4,6,5,7,7,3,5,6,4,6,3.5,5.5,5.5,5.5,6.5,"F74;F17;F39;F09;F32;F34;F10;F72;F05;F25;F22;F21;F38;F03;F06;F43;F02;F33;F23;F27;",0,0.231631478970506
"21",313,1,"získá zbylých 100 žetonů",0,"pokud nabídku přijme, dostane 100 žetonů a Hráč 1 si ponechá 300 žetonů; pokud odmítne, ani jeden nedostane nic",399,1,1,0,,18,5,5,1,0,3,4,0,0,0,0,2,6,3,7,7,1,5,2,7,7,1.5,5.5,2.5,7,7,"F39;F21;F43;F09;F03;F27;F05;F32;F23;F25;F72;F06;F02;F10;F38;F22;F33;F34;F17;F74;",0,1.7696434758406
"22",314,1,"získá zbylých 100 žetonů",0,"pokud nabídku přijme, dostane 100 žetonů a Hráč 1 si ponechá 300 žetonů; pokud odmítne, ani jeden nedostane nic",120,1,100,0,,18,4,4,2,3,2,7,1,3,1,1,6,3,5,6,5,5,6,7,6,6,5.5,4.5,6,6,5.5,"F09;F74;F43;F22;F21;F03;F27;F38;F02;F05;F39;F06;F34;F10;F17;F72;F23;F25;F33;F32;",0,-3.61615734516204
"23",315,1,"získá zbylých 100 žetonů",160,"pokud nabídku přijme, dostane 100 žetonů a Hráč 1 si ponechá 300 žetonů; pokud odmítne, ani jeden nedostane nic",245,0,180,1,"Online - čtení nějakého článku - s tou, kde druhý hráč může odmítnout.",28,3,5,3,2,4,9,1,45,0,5,3,6,5,5,6,3,6,6,5,5,3,6,5.5,5,5.5,"F25;F09;F32;F21;F43;F39;F22;F27;F03;F06;F02;F74;F34;F33;F38;F05;F23;F72;F17;F10;",0,0.896649966887092
"24",401,1,"získá zbylých 100 žetonů",200,"pokud nabídku přijme, dostane 100 žetonů a Hráč 1 si ponechá 300 žetonů; pokud odmítne, ani jeden nedostane nic",201,0,180,0,,29,2,4,2,0,1,3,0,1,0,0,5,4,3,1,5,3,6,3,2,7,4,5,3,1.5,6,"F32;F23;F39;F43;F10;F72;F27;F02;F17;F25;F06;F03;F09;F21;F74;F22;F34;F38;F33;F05;",0,0.572229888876263
"25",402,1,"získá zbylých 100 žetonů",201,"pokud nabídku přijme, dostane 100 žetonů a Hráč 1 si ponechá 300 žetonů; pokud odmítne, ani jeden nedostane nic",200,1,1,1,"učebnice psychologie",37,2,2,2,2,2,6,1,10,0,1,"NA",4,5,3,6,4,5,5,3,6,2,4.5,5,3,6,"F75;F07;F67;F65;F42;F04;F68;F66;F40;F64;F71;F76;F68;F20;F69;F36;F70;F73;F37;F35;",1,0.566049781485491
"26",403,1,"získá zbylých 100 žetonů",200,"pokud nabídku přijme, dostane 100 žetonů a Hráč 1 si ponechá 300 žetonů; pokud odmítne, ani jeden nedostane nic",200,1,100,0,,35,4,3,2,2,3,7,7,12,1,1,6,3,3,3,7,3,6,3,2,6,4.5,4.5,3,2.5,6.5,"F27;F43;F23;F74;F02;F25;F39;F05;F03;F22;F21;F33;F72;F38;F06;F34;F10;F09;F17;F32;",0,0.552925943281271
"27",404,1,"získá zbylých 100 žetonů",200,"pokud nabídku přijme, dostane 100 žetonů a Hráč 1 si ponechá 300 žetonů; pokud odmítne, ani jeden nedostane nic",200,0,200,1,"Při zkoušce pana profesora Flegra,s oběma",23,5,4,2,3,5,10,3,13,0,4,7,3,6,7,6,7,6,6,6,6,7,4.5,6,6.5,6,"F72;F06;F10;F34;F03;F23;F21;F33;F43;F32;F22;F05;F74;F38;F09;F25;F39;F17;F02;F27;",0,0.552925943281271
"28",405,1,"získá zbylých 100 žetonů",150,"pokud nabídku přijme, dostane 100 žetonů a Hráč 1 si ponechá 300 žetonů; pokud odmítne, ani jeden nedostane nic",200,0,170,1,"Variace na 1. typ. Webová vizualizace.",21,5,4,3,2,3,8,2,1,0,0,3,3,5,4,6,5,6,6,4,6,4,4.5,5.5,4,6,"F74;F09;F02;F23;F25;F21;F39;F17;F27;F43;F38;F33;F34;F05;F32;F10;F06;F22;F03;F72;",0,-0.103265966929725
"29",406,1,"získá zbylých 100 žetonů",10,"pokud nabídku přijme, dostane 100 žetonů a Hráč 1 si ponechá 300 žetonů; pokud odmítne, ani jeden nedostane nic",250,1,110,0,,31,5,5,1,0,3,4,5,28,1,1,3,4,6,3,5,3,5,6,3,3,3,4.5,6,3,4,"F64;F35;F70;F66;F71;F68;F20;F75;F69;F40;F65;F76;F42;F67;F04;F68;F07;F37;F36;F73;",1,-0.975406035770939
"30",409,1,"získá zbylých 100 žetonů",240,"pokud nabídku přijme, dostane 100 žetonů a Hráč 1 si ponechá 300 žetonů; pokud odmítne, ani jeden nedostane nic",320,0,130,0,,31,5,4,3,3,3,9,4,3,1,1,3,1,6,1,6,4,7,7,4,7,3.5,4,6.5,2.5,6.5,"F35;F68;F42;F66;F65;F04;F68;F75;F36;F20;F70;F64;F69;F37;F07;F67;F71;F73;F40;F76;",1,3.39435294284905
"31",410,1,"získá zbylých 100 žetonů",200,"pokud nabídku přijme, dostane 100 žetonů a Hráč 1 si ponechá 300 žetonů; pokud odmítne, ani jeden nedostane nic",210,1,100,1,"v dotazníku na pokusných králících",20,3,4,4,3,4,11,5,3,2,2,6,3,7,7,6,3,6,6,7,7,4.5,4.5,6.5,7,6.5,"F64;F37;F68;F71;F36;F76;F35;F20;F67;F70;F69;F66;F65;F40;F04;F42;F68;F07;F75;F73;",1,0.745965399231186
"32",412,1,"získá zbylých 100 žetonů",200,"pokud nabídku přijme, dostane 100 žetonů a Hráč 1 si ponechá 300 žetonů; pokud odmítne, ani jeden nedostane nic",200,0,200,0,,40,2,4,1,2,2,5,7,20,1,3,6,3,4,3,5,2,7,1,2,2,4,5,2.5,2.5,3.5,"F20;F36;F64;F68;F65;F70;F37;F76;F35;F73;F69;F71;F68;F67;F04;F75;F42;F40;F66;F07;",1,0.552925943281271
"33",415,1,"získá zbylých 100 žetonů",190,"pokud nabídku přijme, dostane 100 žetonů a Hráč 1 si ponechá 300 žetonů; pokud odmítne, ani jeden nedostane nic",250,0,150,0,,30,4,4,4,3,3,10,1,1,1,1,5,4,7,6,7,2,6,6,6,2,3.5,5,6.5,6,4.5,"F34;F22;F10;F09;F27;F25;F74;F21;F33;F39;F06;F38;F05;F03;F32;F43;F17;F23;F72;F02;",0,1.38688484098865
"34",416,1,"získá zbylých 100 žetonů",67,"pokud nabídku přijme, dostane 100 žetonů a Hráč 1 si ponechá 300 žetonů; pokud odmítne, ani jeden nedostane nic",155,0,180,1,"Při králičím testování, tuším.",26,2,2,1,2,1,4,1,2,0,1,2,5,6,3,6,1,2,3,3,4,1.5,3.5,4.5,3,5,"F64;F42;F37;F20;F36;F66;F07;F75;F67;F69;F68;F68;F04;F73;F35;F71;F70;F65;F76;F40;",1,-2.0612220896546
"35",417,1,"získá zbylých 100 žetonů",200,"pokud nabídku přijme, dostane 100 žetonů a Hráč 1 si ponechá 300 žetonů; pokud odmítne, ani jeden nedostane nic",200,1,100,1,"Jen jako myšlenkový experiment v rámci teorie her",24,4,4,3,3,4,10,6,12,1,2,5,3,5,5,5,7,6,2,4,3,6,4.5,3.5,4.5,4,"F21;F22;F23;F39;F10;F05;F09;F34;F27;F38;F06;F74;F32;F43;F33;F03;F17;F25;F02;F72;",0,0.552925943281271
"36",418,1,"získá zbylých 100 žetonů",33,"pokud nabídku přijme, dostane 100 žetonů a Hráč 1 si ponechá 300 žetonů; pokud odmítne, ani jeden nedostane nic",201,1,120,1,"někde jsem o tom četl",49,4,4,3,3,3,9,5,3,2,1,6,7,5,6,6,4,6,3,6,5,5,6.5,4,6,5.5,"F76;F75;F66;F40;F73;F67;F37;F71;F65;F04;F64;F68;F20;F36;F42;F68;F07;F69;F35;F70;",1,-1.61945109122847
"37",504,1,"získá zbylých 100 žetonů",164,"pokud nabídku přijme, dostane 100 žetonů a Hráč 1 si ponechá 300 žetonů; pokud odmítne, ani jeden nedostane nic",200,1,99,0,,21,5,3,4,4,3,11,1,1,1,1,3,3,5,3,6,3,7,4,6,6,3,5,4.5,4.5,6,"F23;F27;F32;F38;F10;F25;F22;F34;F33;F09;F43;F39;F21;F06;F03;F72;F02;F05;F74;F17;",0,0.080467767929354
"38",505,1,"získá zbylých 100 žetonů",100,"pokud nabídku přijme, dostane 100 žetonů a Hráč 1 si ponechá 300 žetonů; pokud odmítne, ani jeden nedostane nic",150,0,150,0,,30,3,3,3,3,3,9,15,10,1,1,4,3,4,3,5,3,4,3,4,6,3.5,3.5,3.5,3.5,5.5,"F07;F73;F64;F37;F75;F40;F68;F35;F67;F70;F69;F65;F76;F36;F71;F66;F42;F20;F04;F68;",1,-1.7246551568903
"39",506,1,"získá zbylých 100 žetonů",200,"pokud nabídku přijme, dostane 100 žetonů a Hráč 1 si ponechá 300 žetonů; pokud odmítne, ani jeden nedostane nic",200,0,200,1,"v testu prof. Flegra",30,3,1,3,1,0,4,1,1,1,1,2,2,4,5,7,4,3,3,2,6,3,2.5,3.5,3.5,6.5,"F22;F43;F25;F23;F74;F02;F21;F38;F05;F09;F06;F27;F17;F72;F32;F39;F34;F33;F10;F03;",0,0.552925943281271
"40",508,1,"získá zbylých 100 žetonů",200,"pokud nabídku přijme, dostane 100 žetonů a Hráč 1 si ponechá 300 žetonů; pokud odmítne, ani jeden nedostane nic",200,1,1,1,"s oběma, při četbě (Dan Ariely)",26,4,4,2,1,4,7,7,5,2,2,3,3,6,3,5,3,6,6,3,3,3,4.5,6,3,4,"F38;F32;F25;F23;F05;F39;F74;F17;F22;F43;F02;F21;F34;F09;F27;F03;F10;F06;F33;F72;",0,0.552925943281271
"41",512,1,"získá zbylých 100 žetonů",200,"pokud nabídku přijme, dostane 100 žetonů a Hráč 1 si ponechá 300 žetonů; pokud odmítne, ani jeden nedostane nic",200,1,100,1,"Pokud se nymýlím, tak při vyplňování online dotazníků na Pokusných králících.",36,0,2,4,4,3,11,3,6,2,2,6,1,5,2,6,6,5,4,2,6,6,3,4.5,2,6,"F20;F64;F35;F70;F04;F68;F65;F71;F69;F66;F73;F37;F68;F36;F07;F40;F67;F76;F75;F42;",1,0.552925943281271
"42",513,1,"získá zbylých 100 žetonů",200,"pokud nabídku přijme, dostane 100 žetonů a Hráč 1 si ponechá 300 žetonů; pokud odmítne, ani jeden nedostane nic",175,1,150,0,,"NA",5,4,3,0,4,7,20,16,1,1,7,6,5,7,7,6,6,3,6,5,6.5,6,4,6.5,6,"F22;F06;F32;F05;F33;F43;F34;F38;F25;F09;F10;F27;F02;F72;F17;F39;F74;F23;F21;F03;",0,0.070327303406483
"43",515,1,"získá zbylých 100 žetonů",0,"pokud nabídku přijme, dostane 100 žetonů a Hráč 1 si ponechá 300 žetonů; pokud odmítne, ani jeden nedostane nic",330,1,70,0,,21,1,4,4,5,3,12,1,1,1,1,6,3,5,6,5,6,7,7,6,4,6,5,6,6,4.5,"F03;F23;F21;F02;F05;F22;F43;F39;F32;F72;F27;F17;F09;F38;F25;F10;F06;F74;F33;F34;",0,0.437671229786182
"44",517,1,"získá zbylých 100 žetonů",0,"pokud nabídku přijme, dostane 100 žetonů a Hráč 1 si ponechá 300 žetonů; pokud odmítne, ani jeden nedostane nic",200,1,1,1,"Táborové hry, zajímám se o teoprii her z hlediska programování a taky jako šotouš",28,2,4,3,2,5,10,9,7,1,0,4,5,1,5,7,1,6,1,6,6,2.5,5.5,1,5.5,6.5,"F70;F71;F67;F68;F69;F76;F40;F37;F68;F20;F35;F73;F66;F04;F65;F75;F64;F07;F36;F42;",1,-2.07184169756271
"45",601,1,"získá zbylých 100 žetonů",200,"pokud nabídku přijme, dostane 100 žetonů a Hráč 1 si ponechá 300 žetonů; pokud odmítne, ani jeden nedostane nic",200,0,200,1,"S oběma v rámci teambuildingu na seznamovacím kurzu fakulty pro studenty prvních ročníků.",19,5,4,4,4,4,12,3,3,2,2,6,3,7,7,3,4,5,6,7,3,5,4,6.5,7,3,"F32;F17;F10;F21;F02;F22;F03;F25;F74;F09;F06;F72;F23;F39;F27;F43;F34;F38;F05;F33;",0,0.552925943281271
"46",603,1,"získá zbylých 100 žetonů",241,"pokud nabídku přijme, dostane 100 žetonů a Hráč 1 si ponechá 300 žetonů; pokud odmítne, ani jeden nedostane nic",201,1,34,0,,"NA",0,2,1,1,2,4,1,10,0,2,6,7,5,3,6,1,6,3,6,3,3.5,6.5,4,4.5,4.5,"F73;F65;F76;F35;F70;F36;F66;F07;F37;F69;F75;F68;F64;F68;F40;F04;F42;F67;F20;F71;",1,1.11030725524928
"47",604,1,"získá zbylých 100 žetonů",75,"pokud nabídku přijme, dostane 100 žetonů a Hráč 1 si ponechá 300 žetonů; pokud odmítne, ani jeden nedostane nic",200,1,80,0,,27,5,4,4,3,4,11,5,2,2,1,5,1,7,6,6,4,7,7,7,6,4.5,4,7,6.5,6,"F21;F02;F10;F17;F32;F72;F23;F38;F74;F25;F09;F05;F27;F33;F43;F22;F39;F03;F34;F06;",0,-1.08755383224622
"48",605,1,"získá zbylých 100 žetonů",0,"pokud nabídku přijme, dostane 100 žetonů a Hráč 1 si ponechá 300 žetonů; pokud odmítne, ani jeden nedostane nic",123,1,10,0,,32,4,4,3,3,4,10,9,19,1,4,7,3,2,6,6,6,6,5,5,6,6.5,4.5,3.5,5.5,6,"F02;F27;F05;F22;F39;F43;F33;F06;F10;F32;F23;F34;F17;F25;F03;F72;F21;F38;F74;F09;",0,-3.55824550837706
"49",606,1,"získá zbylých 100 žetonů",0,"pokud nabídku přijme, dostane 100 žetonů a Hráč 1 si ponechá 300 žetonů; pokud odmítne, ani jeden nedostane nic",279,0,199,0,,22,1,2,3,3,2,8,4,3,1,1,5,4,4,5,5,5,5,4,6,2,5,4.5,4,5.5,3.5,"F36;F64;F67;F68;F68;F70;F20;F04;F71;F40;F69;F35;F65;F75;F73;F66;F07;F76;F37;F42;",1,-0.546829995558385
"50",607,1,"získá zbylých 100 žetonů",0,"pokud nabídku přijme, dostane 100 žetonů a Hráč 1 si ponechá 300 žetonů; pokud odmítne, ani jeden nedostane nic",200,0,200,0,,20,0,4,3,5,2,10,5,10,2,3,6,1,3,2,7,4,5,2,1,7,5,3,2.5,1.5,7,"F20;F67;F07;F75;F40;F70;F73;F68;F69;F37;F04;F36;F66;F64;F35;F71;F76;F42;F65;F68;",1,-2.07184169756271
"51",608,1,"získá zbylých 100 žetonů",0,"pokud nabídku přijme, dostane 100 žetonů a Hráč 1 si ponechá 300 žetonů; pokud odmítne, ani jeden nedostane nic",199,0,201,0,,26,4,4,4,4,3,11,8,10,1,2,6,6,2,6,5,2,6,3,6,2,4,6,2.5,6,3.5,"F43;F72;F03;F02;F27;F33;F23;F34;F39;F32;F25;F21;F05;F17;F22;F10;F74;F06;F09;F38;",0,-2.09114564315771
"52",610,1,"získá zbylých 100 žetonů",0,"pokud nabídku přijme, dostane 100 žetonů a Hráč 1 si ponechá 300 žetonů; pokud odmítne, ani jeden nedostane nic",200,1,50,0,,31,4,4,3,2,3,8,3,1,1,1,4,5,5,6,7,2,6,3,7,7,3,5.5,4,6.5,7,"F68;F69;F65;F71;F20;F75;F36;F04;F37;F35;F73;F42;F07;F66;F70;F64;F68;F40;F76;F67;",1,-2.07184169756271
"53",611,1,"získá zbylých 100 žetonů",200,"pokud nabídku přijme, dostane 100 žetonů a Hráč 1 si ponechá 300 žetonů; pokud odmítne, ani jeden nedostane nic",300,0,150,0,,25,3,4,4,4,3,11,3,20,1,1,5,2,3,2,7,3,6,7,2,1,4,4,5,2,4,"F36;F64;F37;F68;F20;F40;F65;F66;F69;F73;F04;F68;F75;F42;F71;F76;F67;F07;F35;F70;",1,2.48332050278042
"54",612,1,"získá zbylých 100 žetonů",200,"pokud nabídku přijme, dostane 100 žetonů a Hráč 1 si ponechá 300 žetonů; pokud odmítne, ani jeden nedostane nic",200,0,180,0,,"NA",5,5,3,3,4,10,10,45,1,1,6,7,6,7,5,5,7,5,7,7,5.5,7,5.5,7,6,"F17;F74;F72;F05;F25;F22;F33;F10;F23;F06;F34;F38;F09;F03;F39;F02;F21;F32;F27;F43;",0,0.552925943281271
"55",615,1,"získá zbylých 100 žetonů",319,"pokud nabídku přijme, dostane 100 žetonů a Hráč 1 si ponechá 300 žetonů; pokud odmítne, ani jeden nedostane nic",238,0,270,0,,"NA",5,3,3,4,4,11,10,40,1,2,4,7,6,6,6,2,3,5,4,7,3,5,5.5,5,6.5,"F33;F23;F27;F03;F02;F06;F72;F17;F22;F09;F05;F74;F43;F38;F21;F39;F32;F10;F34;F25;",0,2.84821262219312
"56",616,1,"získá zbylých 100 žetonů",200,"pokud nabídku přijme, dostane 100 žetonů a Hráč 1 si ponechá 300 žetonů; pokud odmítne, ani jeden nedostane nic",200,0,200,0,,"NA",3,5,3,4,4,11,9,6,2,1,7,7,6,7,7,7,7,7,7,7,7,7,6.5,7,7,"F69;F65;F04;F40;F07;F67;F75;F73;F35;F68;F71;F70;F42;F68;F36;F37;F76;F20;F64;F66;",1,0.552925943281271
